Predator_overlap,Group1,Group2,Prey_overlap,Node1,Node2,Group,Nodes
0.586044132709503,Zoop_omniv,Zoopl_herb,0.888980865478516,44,53,Zoop_omniv:Zoopl_herb,44:53
0.598680257797241,Arrowtooth_S,Rockfish,0.819829404354095,13,20,Arrowtooth_S:Rockfish,13:20
0.599551558494568,Herring_L,Pollock_S,0.969278514385223,29,30,Herring_L:Pollock_S,29:30
0.608542740345001,Salmon_fry_S,Herring_S,0.759720325469971,22,40,Salmon_fry_S:Herring_S,22:40
0.615174114704132,Deep_infauna_S,Meiofauna,0.677048087120056,42,46,Deep_infauna_S:Meiofauna,42:46
0.62166553735733,Deep_demersals,Rockfish,0.337579011917114,18,20,Deep_demersals:Rockfish,18:20
0.635297536849976,Cucumbers,Mussels,0.930985033512115,37,49,Cucumbers:Mussels,37:49
0.644296407699585,Lingcod,Rockfish,0.324178516864777,8,20,Lingcod:Rockfish,8:20
0.649545133113861,Cucumbers,Barnacles,0.709355175495148,37,50,Cucumbers:Barnacles,37:50
0.661434292793274,Meiofauna,Deep_infauna_L,0.661219298839569,46,47,Meiofauna:Deep_infauna_L,46:47
0.670145332813263,Deep._epibenthos,Meiofauna,0.321884393692017,NA,46,Deep._epibenthos:Meiofauna,NA:46
0.69469279050827,Capelin,Jellies,0.94983321428299,28,41,Capelin:Jellies,28:41
0.701343476772308,Eulachon,Jellies,0.270883530378342,25,41,Eulachon:Jellies,25:41
0.712188124656677,Sandlance,Jellies,0.989652514457703,33,41,Sandlance:Jellies,33:41
0.736837685108185,Nshore_demersal,Herring_L,0.13420507311821,23,29,Nshore_demersal:Herring_L,23:29
0.745276033878326,Lingcod,Arrowtooth_S,0.286196559667587,8,13,Lingcod:Arrowtooth_S,8:13
0.755671083927155,Lingcod,Deep_demersals,0.197734400629997,8,18,Lingcod:Deep_demersals,8:18
0.785154402256012,Pollock_L,Herring_L,0.517301797866821,19,29,Pollock_L:Herring_L,19:29
0.786621630191803,Capelin,Herring_S,0.851556897163391,28,40,Capelin:Herring_S,28:40
0.796696543693542,Sandlance,Herring_S,0.973616242408752,33,40,Sandlance:Herring_S,33:40
0.797333002090454,Capelin,Sandlance,0.938247263431549,28,33,Capelin:Sandlance,28:33
0.804310858249664,Octopods,Pollock_L,0.440462350845337,16,19,Octopods:Pollock_L,16:19
0.816919088363647,Pollock_L,Pollock_S,0.391387164592743,19,30,Pollock_L:Pollock_S,19:30
0.81871587038040206,Eulachon,Sandlance,0.228003442287445,25,33,Eulachon:Sandlance,25:33
0.841070115566254,Eulachon,Capelin,0.526799261569977,25,28,Eulachon:Capelin,25:28
0.857641339302063,Sablefish,Spiny_dogfish,0.426496684551239,12,14,Sablefish:Spiny_dogfish,12:14
0.860166907310486,Deep_infauna_S,Deep_infauna_L,0.984929203987122,42,47,Deep_infauna_S:Deep_infauna_L,42:47
0.86946165561676,Deep._epibenthos,Deep_infauna_S,0.461197912693024,NA,42,Deep._epibenthos:Deep_infauna_S,NA:42
0.870222926139832,Arrowtooth_S,Deep_demersals,0.400479674339294,13,18,Arrowtooth_S:Deep_demersals,13:18
0.878577411174774,Leather_stars,Helmet_crab,0.346262454986572,36,39,Leather_stars:Helmet_crab,36:39
0.880721688270569,Squids,Deep_infauna_S,0.109002865850925,24,42,Squids:Deep_infauna_S,24:42
0.914835572242737,Mussels,Barnacles,0.843398451805115,49,50,Mussels:Barnacles,49:50
0.943860113620758,Pisaster_Evasterias,Helmet_crab,0.173644840717316,35,39,Pisaster_Evasterias:Helmet_crab,35:39
0.954109311103821,Sunflower_stars,Pisaster_Evasterias,0.28497639298439,34,35,Sunflower_stars:Pisaster_Evasterias,34:35
0.955808520317078,Urchins,Shallow_infauna_clams,0.175541535019875,38,51,Urchins:Shallow_infauna_clams,38:51
0.966950237751007,Sunflower_stars,Leather_stars,0.19609123468399,34,36,Sunflower_stars:Leather_stars,34:36
0.986112356185913,Pisaster_Evasterias,Leather_stars,0.454842120409012,35,36,Pisaster_Evasterias:Leather_stars,35:36
0.989955306053162,Halibut,Arrowtooth_L,0.681654512882233,5,9,Halibut:Arrowtooth_L,5:9
0.996913194656372,Deep._epibenthos,Deep_infauna_L,0.397672355175018,NA,47,Deep._epibenthos:Deep_infauna_L,NA:47
0.999823391437531,Seabirds,Oystercatchers,0.145171850919724,17,32,Seabirds:Oystercatchers,17:32
1,Pinnipeds,Porpoise,0.529619991779327,6,7,Pinnipeds:Porpoise,6:7
