Predator_overlap,Group1,Group2,Prey_overlap,Node1,Node2,Group,Nodes
0.267199248075485,Helmet_crab,Shallow_infauna_clams,0.915919959545135,39,51,Helmet_crab:Shallow_infauna_clams,39:51
0.269183188676834,Capelin,Zoopl_near_onmiv,0.26387220621109,28,43,Capelin:Zoopl_near_onmiv,28:43
0.270731747150421,Arrowtooth_S,Nshore_demersal,0.338768690824509,13,23,Arrowtooth_S:Nshore_demersal,13:23
0.28119969367981,Salmon_fry_S,Eulachon,0.517991900444031,22,25,Salmon_fry_S:Eulachon,22:25
0.286586999893188,Deep_demersals,Pollock_L,0.353259205818176,18,19,Deep_demersals:Pollock_L,18:19
0.290004163980484,Helmet_crab,Snail_crust_S,0.906026482582092,39,48,Helmet_crab:Snail_crust_S,39:48
0.290989339351654,Pollock_L,Herring_S,0.210124596953392,19,40,Pollock_L:Herring_S,19:40
0.298332422971725,Capelin,Herring_L,0.993313789367676,28,29,Capelin:Herring_L,28:29
0.302818715572357,Mussels,Zoopl_near_herb,0.11877079308033,49,52,Mussels:Zoopl_near_herb,49:52
0.308766096830368,Sandlance,Zoopl_near_onmiv,0.311896920204163,33,43,Sandlance:Zoopl_near_onmiv,33:43
0.325955122709274,Capelin,Pollock_S,0.955917537212372,28,30,Capelin:Pollock_S,28:30
0.328253090381622,Snail_crust_S,Barnacles,0.867434740066528,48,50,Snail_crust_S:Barnacles,48:50
0.329749673604965,Pollock_L,Capelin,0.543616652488708,19,28,Pollock_L:Capelin,19:28
0.332558393478394,Herring_S,Zoopl_near_onmiv,0.318706899881363,40,43,Herring_S:Zoopl_near_onmiv,40:43
0.335524946451187,Herring_L,Herring_S,0.871009290218353,29,40,Herring_L:Herring_S,29:40
0.338422060012817,Deep_demersals,Nshore_demersal,0.257830947637558,18,23,Deep_demersals:Nshore_demersal,18:23
0.338627576828003,Rockfish,Nshore_demersal,0.331053376197815,20,23,Rockfish:Nshore_demersal,20:23
0.369931191205978,Snail_crust_S,Zoopl_near_herb,0.114620022475719,48,52,Snail_crust_S:Zoopl_near_herb,48:52
0.38846418261528,Octopods,Nshore_demersal,0.63502824306488,16,23,Octopods:Nshore_demersal,16:23
0.409297317266464,Pacific_cod,Sablefish,0.374616384506226,11,12,Pacific_cod:Sablefish,11:12
0.443634569644928,Zoopl_near_onmiv,Zoop_omniv,0.111724346876144,43,44,Zoopl_near_onmiv:Zoop_omniv,43:44
0.464824348688126,Spiny_dogfish,Rockfish,0.704516351222992,14,20,Spiny_dogfish:Rockfish,14:20
0.501884341239929,Salmon_fry_S,Herring_S,0.815506756305695,22,40,Salmon_fry_S:Herring_S,22:40
0.505517184734344,Cucumbers,Snail_crust_S,0.894822597503662,37,48,Cucumbers:Snail_crust_S,37:48
0.507503092288971,Pollock_L,Nshore_demersal,0.295038044452667,19,23,Pollock_L:Nshore_demersal,19:23
0.514335453510284,Snail_crust_S,Mussels,0.949382543563843,48,49,Snail_crust_S:Mussels,48:49
0.520214855670929,Nshore_demersal,Herring_L,0.172260388731956,23,29,Nshore_demersal:Herring_L,23:29
0.52618396282196,Nshore_demersal,Leather_stars,0.759880840778351,23,36,Nshore_demersal:Leather_stars,23:36
0.541603803634644,Herring_L,Pollock_S,0.966999471187592,29,30,Herring_L:Pollock_S,29:30
0.541831314563751,Nshore_demersal,Helmet_crab,0.310189068317413,23,39,Nshore_demersal:Helmet_crab,23:39
0.549229681491852,Sablefish,Rockfish,0.312855303287506,12,20,Sablefish:Rockfish,12:20
0.552611887454987,Nshore_demersal,Pisaster_Evasterias,0.358764380216599,23,35,Nshore_demersal:Pisaster_Evasterias,23:35
0.569574356079102,Nshore_demersal,Sunflower_stars,0.180899262428284,23,34,Nshore_demersal:Sunflower_stars,23:34
0.575921595096588,Herring_S,Jellies,0.948324501514435,40,41,Herring_S:Jellies,40:41
0.593955934047699,Arrowtooth_S,Rockfish,0.805332362651825,13,20,Arrowtooth_S:Rockfish,13:20
0.602832496166229,Zoop_omniv,Zoopl_herb,0.909477949142456,44,53,Zoop_omniv:Zoopl_herb,44:53
0.606979548931122,Deep_demersals,Rockfish,0.372434765100479,18,20,Deep_demersals:Rockfish,18:20
0.608288526535034,Deep_infauna_S,Meiofauna,0.663025438785553,42,46,Deep_infauna_S:Meiofauna,42:46
0.632563173770905,Lingcod,Rockfish,0.279547363519669,8,20,Lingcod:Rockfish,8:20
0.643078088760376,Cucumbers,Mussels,0.937533617019653,37,49,Cucumbers:Mussels,37:49
0.650962471961975,Meiofauna,Deep_infauna_L,0.646096050739288,46,47,Meiofauna:Deep_infauna_L,46:47
0.662104606628418,Deep_epibenthos,Meiofauna,0.294485658407211,27,46,Deep_epibenthos:Meiofauna,27:46
0.665599465370178,Cucumbers,Barnacles,0.74008721113205,37,50,Cucumbers:Barnacles,37:50
0.745811104774475,Lingcod,Arrowtooth_S,0.264192670583725,8,13,Lingcod:Arrowtooth_S,8:13
0.747945368289948,Lingcod,Deep_demersals,0.198884829878807,8,18,Lingcod:Deep_demersals,8:18
0.757434487342834,Pollock_L,Herring_L,0.496468633413315,19,29,Pollock_L:Herring_L,19:29
0.795411467552185,Sandlance,Jellies,0.987113893032074,33,41,Sandlance:Jellies,33:41
0.801606059074402,Eulachon,Jellies,0.280783712863922,25,41,Eulachon:Jellies,25:41
0.810454666614532,Octopods,Pollock_L,0.466125041246414,16,19,Octopods:Pollock_L,16:19
0.815345227718353,Capelin,Jellies,0.946363508701324,28,41,Capelin:Jellies,28:41
0.8248211145401,Capelin,Herring_S,0.843612194061279,28,40,Capelin:Herring_S,28:40
0.825208604335785,Pollock_L,Pollock_S,0.375732690095901,19,30,Pollock_L:Pollock_S,19:30
0.852577745914459,Sandlance,Herring_S,0.971104860305786,33,40,Sandlance:Herring_S,33:40
0.857740998268127,Sablefish,Spiny_dogfish,0.419505685567856,12,14,Sablefish:Spiny_dogfish,12:14
0.858143210411072,Arrowtooth_S,Deep_demersals,0.416498929262161,13,18,Arrowtooth_S:Deep_demersals,13:18
0.864620923995972,Deep_infauna_S,Deep_infauna_L,0.984168589115143,42,47,Deep_infauna_S:Deep_infauna_L,42:47
0.876462578773499,Deep_epibenthos,Deep_infauna_S,0.428542196750641,27,42,Deep_epibenthos:Deep_infauna_S,27:42
0.884175479412079,Squids,Deep_infauna_S,0.109585650265217,24,42,Squids:Deep_infauna_S,24:42
0.887737035751343,Capelin,Sandlance,0.935215532779694,28,33,Capelin:Sandlance,28:33
0.895626544952393,Eulachon,Sandlance,0.2353495657444,25,33,Eulachon:Sandlance,25:33
0.911547482013702,Mussels,Barnacles,0.855222105979919,49,50,Mussels:Barnacles,49:50
0.919795155525208,Eulachon,Capelin,0.540756642818451,25,28,Eulachon:Capelin,25:28
0.946559846401215,Leather_stars,Helmet_crab,0.359283179044724,36,39,Leather_stars:Helmet_crab,36:39
0.954893231391907,Urchins,Shallow_infauna_clams,0.162466540932655,38,51,Urchins:Shallow_infauna_clams,38:51
0.958835661411285,Pisaster_Evasterias,Helmet_crab,0.1509790122509,35,39,Pisaster_Evasterias:Helmet_crab,35:39
0.982809603214264,Sunflower_stars,Leather_stars,0.196233451366425,34,36,Sunflower_stars:Leather_stars,34:36
0.987219214439392,Halibut,Arrowtooth_L,0.742456138134003,5,9,Halibut:Arrowtooth_L,5:9
0.992859482765198,Sunflower_stars,Pisaster_Evasterias,0.151591673493385,34,35,Sunflower_stars:Pisaster_Evasterias,34:35
0.993360996246338,Pisaster_Evasterias,Leather_stars,0.384785711765289,35,36,Pisaster_Evasterias:Leather_stars,35:36
0.995236158370972,Deep_epibenthos,Deep_infauna_L,0.364757061004639,27,47,Deep_epibenthos:Deep_infauna_L,27:47
0.999430477619171,Seabirds,Oystercatchers,0.139826521277428,17,32,Seabirds:Oystercatchers,17:32
1,Pinnipeds,Porpoise,0.551244616508484,6,7,Pinnipeds:Porpoise,6:7
